summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,time_first_observed,violation_county,violation_in_front_of_or_opposite,house_number,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_post_code,violation_description,no_standing_or_stopping_violation,hydrant_violation,double_parking_violation,vehicle_color_standard,borough,hour,day_of_week,year,month,restriction_start_hour,month_name
4906879275,KDD3877,NY,PAS,2024-07-11,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,1133A,,QN,,,NB FRANCIS LEWIS BLV,D @ 128TH AVE,0.0,1180.0,B,T,,,,GY,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,11.0,Thursday,2024,7,,July
4904000729,6196AN,FL,PAS,2024-06-25,36,UT,ME/BE,V,0,0,0,0,,0,0,0,,,1005A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0.0,1180.0,B,T,,,,GRY,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,10.0,Tuesday,2024,6,,June
9138939472,72519ML,NY,COM,2024-07-24,18,PICK,FORD,T,34230,10410,10510,20260430,13.0,13,13,371707,T102,K,1054A,,NY,F,51,W 23RD ST,,0.0,408.0,F4,,YYYYYYY,,,WH,,2017.0,,0.0,10.0,18-NO STAND (BUS LANE),,,,WHITE,Manhattan,10.0,Wednesday,2024,7,,July
4907414780,VWZ9730,VA,PAS,2024-07-13,36,VAN,LEXUS,V,10350,40404,40404,0,,0,0,0,,,1015A,,BK,,,NB 4TH AVE @ 5TH ST,,0.0,1180.0,B,T,,,,WHI,,2011.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Brooklyn,10.0,Saturday,2024,7,,July
4904885650,GBD1978,NY,PAS,2024-06-29,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0343P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,BK,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,3.0,Saturday,2024,6,,June
2018952882,CMS1913,NY,PAS,2024-07-17,21,4DSD,LEXUS,S,67730,29630,32930,20250921,66.0,66,0,686957,KS12,,1209P,00000,Kings,F,441,OCEAN PARKWAY,,0.0,408.0,d1,,Y,1130A,0100P,WH,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,WHITE,Brooklyn,12.0,Wednesday,2024,7,11.0,July
4906226012,KZJ8193,PA,PAS,2024-07-07,36,SDN,CHEVR,V,0,0,0,0,,0,0,0,,,0235P,,BK,,,EB ATLANTIC AVE @ RA,LPH AVE,0.0,1180.0,B,T,,,,,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,2.0,Sunday,2024,7,,July
9141365290,80161NA,NY,COM,2024-07-06,46,VAN,GMC,T,10010,18450,18470,20250731,19.0,19,19,364004,T103,Q,1034A,,NY,F,1365,1ST AVE,,0.0,408.0,F1,,YYYYYYY,,,WH,,2005.0,,0.0,15.0,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,10.0,Saturday,2024,7,,July
9142403625,64218ND,NY,COM,2024-07-23,38,VAN,FORD,T,13610,35990,36010,20250331,26.0,26,26,373189,T103,C,1023A,,NY,F,2876,BROADWAY,,0.0,408.0,H1,,YYYYYY,0800A,0700P,WH,,2023.0,110964,0.0,15.0,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Manhattan,10.0,Tuesday,2024,7,8.0,July
9138864873,KDV7930,NY,PAS,2024-07-04,70,SUBN,HYUND,T,14810,20190,20390,20240703,112.0,112,112,370741,T402,Q,0230P,,Q,O,108-11,70TH RD,,0.0,408.0,J3,,YYYYYYY,,,BK,,2020.0,,0.0,1.0,70A-REG. STICKER EXPIRED (NYS),,,,BLACK,Queens,2.0,Thursday,2024,7,,July
9143651574,KMY3737,NY,PAS,2024-07-18,31,4DSD,ME/BE,T,34370,10065,11110,20250922,10.0,10,10,376939,T102,R,0810P,,NY,O,545,W 30TH ST,,0.0,408.0,L3,,YYYYYY,0700A,1000P,GY,,2021.0,,0.0,99.0,31-NO STAND (COM. MTR. ZONE),,,,GREY,Manhattan,8.0,Thursday,2024,7,7.0,July
9138549694,LJM7025,NY,PAS,2024-07-23,17,4DSD,FORD,T,9890,7790,7990,20260303,114.0,114,114,358580,T401,K,0706A,,Q,F,30-44,43RD ST,,0.0,408.0,C4,,SCHOOL,0700A,0400P,GY,,2014.0,,0.0,,17-NO STAND (EXC AUTH VEH),,,,GREY,Queens,7.0,Tuesday,2024,7,7.0,July
9142173358,LXW0690,PA,PAS,2024-07-17,38,SUBN,HONDA,T,37390,12010,31190,20248888,34.0,34,34,368543,T103,L,0352P,,NY,O,571,W 182ND ST,,0.0,408.0,H1,,YYYYYY,0900A,0700P,GREY,,0.0,114740,0.0,,38-FAILURE TO DSPLAY METER REC,,,,GREY,Manhattan,3.0,Wednesday,2024,7,9.0,July
4904935639,WVX3138,VA,PAS,2024-06-30,36,HB,HYUND,V,0,0,0,0,,0,0,0,,,0554A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0.0,1180.0,B,T,,,,BLU,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLUE,Staten Island,5.0,Sunday,2024,6,,June
9138221690,T672060C,NY,OMT,2024-07-01,70,4DSD,TOYOT,T,9140,19740,20190,20240430,115.0,115,115,378191,T401,H,0252P,,Q,O,104-10,39TH AVE,,0.0,408.0,J3,,YYYYYYY,,,BK,,2023.0,,0.0,,70A-REG. STICKER EXPIRED (NYS),,,,BLACK,Queens,2.0,Monday,2024,7,,July
4906040433,GEF5892,NY,PAS,2024-07-06,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0622P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0.0,1180.0,B,T,,,,WH,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,6.0,Saturday,2024,7,,July
4037732221,T715418C,NY,OMT,2024-06-27,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0155A,,MN,,,SB 5TH AVE @ W 57TH,ST,0.0,1111.0,C,T,,,,BL,,2014.0,,0.0,,BUS LANE VIOLATION,,,,BLACK,Manhattan,1.0,Thursday,2024,6,,June
5604649417,KLB1471,NY,OMS,2024-07-16,12,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1144A,,MN,,,NB 1ST AVE @ E 29TH,St,0.0,1111.0,C,T,,,,BK,,2021.0,,0.0,,MOBILE BUS LANE VIOLATION,,,,BLACK,Manhattan,11.0,Tuesday,2024,7,,July
5135734685,KVD3148,NY,PAS,2024-07-09,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0316P,,BK,,,4TH AVE (S/B) @ 60TH,ST,0.0,1111.0,D,T,,,,BK,,2008.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,BLACK,Brooklyn,3.0,Tuesday,2024,7,,July
9141075419,48402MJ,NY,COM,2024-07-09,69,VAN,ME/BE,T,24890,18390,18410,20241130,19.0,19,19,358929,T103,J,1019A,,NY,F,969,LEXINGTON AVE,,0.0,408.0,H1,,YYYYY,0700A,0400P,WH,,2015.0,106891,0.0,60.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,10.0,Tuesday,2024,7,7.0,July
4906865460,TZS3436,VA,PAS,2024-07-11,36,4D,BMW,V,0,0,0,0,,0,0,0,,,0835A,,QN,,,WB ASTORIA BLVD @ 31,ST DR,0.0,1180.0,B,T,,,,BLK,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,8.0,Thursday,2024,7,,July
8973245235,GZK6301,NY,PAS,2024-07-16,76,SUBN,NISSA,T,35130,54050,14480,20250610,62.0,62,62,363140,T302,O,0827A,,K,F,1782,E 8TH ST,,0.0,408.0,J9,,YYYYYYY,,,GY,,2007.0,,0.0,4.0,76-COVERED VIN,,,,GREY,Brooklyn,8.0,Tuesday,2024,7,,July
4906456091,LJP5031,NY,PAS,2024-07-07,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1113A,,QN,,,NB SPRINGFIELD BLVD,@ 133RD RD,0.0,1180.0,B,T,,,,WH,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,11.0,Sunday,2024,7,,July
4038019226,JJT6948,NY,PAS,2024-07-12,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0325P,,QN,,,WB JAMAICA AVE @ PAR,SONS BLVD,0.0,1111.0,C,T,,,,GY,,2004.0,,0.0,,BUS LANE VIOLATION,,,,GREY,Queens,3.0,Friday,2024,7,,July
4908773385,10626CL,MD,PAS,2024-07-21,36,SD,INFIN,V,0,0,0,0,,0,0,0,,,0408A,,BK,,,NB REMSEN AVE @ E 53,RD ST,0.0,1180.0,B,T,,,,,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,4.0,Sunday,2024,7,,July
9144186642,29625549,IN,PAS,2024-07-24,84,DELV,INTER,T,10810,0,0,20248888,14.0,14,14,373713,T102,V,0350P,,NY,I,E,8TH AVE,30ft S/of W 34th St,0.0,408.0,K7,,YYYYYYY,,,WHITE,,0.0,,0.0,99.0,84-PLATFORM LIFTS IN LOW POSIT,,,,WHITE,Manhattan,3.0,Wednesday,2024,7,,July
9138590300,2561447,IN,PAS,2024-07-08,84,TRAC,FRUEH,T,10610,34110,34130,88888888,10.0,10,10,358901,T102,L,1238P,,NY,F,120,7TH AVE,,0.0,408.0,K7,,YYYYYYY,,,WHITE,,0.0,,0.0,95.0,84-PLATFORM LIFTS IN LOW POSIT,,,,WHITE,Manhattan,12.0,Monday,2024,7,,July
4906220710,LHM1229,NY,PAS,2024-07-07,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0132P,,BK,,,WB EASTERN PKWY @ RA,LPH AVE,0.0,1180.0,B,T,,,,BL,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,1.0,Sunday,2024,7,,July
9145115370,LCG6877,NY,PAS,2024-07-24,71,4DSD,HONDA,T,39930,0,0,20250606,75.0,75,75,375292,T301,C,0926A,,K,I,E,EUCLID AVE,5ft N/of Loring Ave,0.0,408.0,J6,,YYYYYYY,,,BL,,2023.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,BLACK,Brooklyn,9.0,Wednesday,2024,7,,July
9139714299,L45PTM,NJ,PAS,2024-07-16,50,4DSD,TOYOT,T,0,0,0,88888888,1.0,1,1,369646,T105,H,0156P,,NY,I,E,BROADWAY,0ft S/of Liberty St,0.0,408.0,E5,,YYYYYYY,,,BLACK,,0.0,,0.0,77.0,50-CROSSWALK,,,,BLACK,Manhattan,1.0,Tuesday,2024,7,,July
5135890555,LBF1218,NY,PAS,2024-07-16,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0449P,,QN,,,NORTHERN BLVD (W/B),@ MARATHON PKWY,0.0,1111.0,D,T,,,,GY,,2011.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,GREY,Queens,4.0,Tuesday,2024,7,,July
9142519317,UCL4399,VA,PAS,2024-07-23,14,4DSD,ME/BE,T,66730,0,0,20240988,94.0,94,94,375306,T301,M,0228P,,K,I,N,N 11TH ST,5ft E/of Wythe Ave,0.0,408.0,C,,YYYYYYY,,,BLACK,,0.0,,0.0,,14-NO STANDING,,,,BLACK,Brooklyn,2.0,Tuesday,2024,7,,July
9138167189,LRR5876,PA,PAS,2024-07-06,21,4DSD,NISSA,T,28990,14810,14890,88888888,112.0,112,112,355250,T402,A,0843A,,Q,F,70-49,AUSTIN ST,,0.0,408.0,D1,,YYYYYY,0830A,0900A,WHITE,,0.0,,0.0,7.0,21-NO PARKING (STREET CLEAN),,,,WHITE,Queens,8.0,Saturday,2024,7,8.0,July
9141438863,JCN3749,NY,PAS,2024-07-24,14,4DSD,JEEP,T,83630,53730,91080,20241119,60.0,60,60,357080,T302,S,0915P,,K,O,1039,SURF AVE,,0.0,408.0,C,,YYYYYYY,,,BL,,2005.0,,0.0,,14-NO STANDING,,,,BLACK,Brooklyn,9.0,Wednesday,2024,7,,July
4904717030,TLM8082,VA,PAS,2024-06-27,36,SU,ROVER,V,0,0,0,0,,0,0,0,,,0145P,,MN,,,SB FDR DR @ E HOUSTO,N ST,0.0,1180.0,B,T,,,,WHI,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Manhattan,1.0,Thursday,2024,6,,June
4906961060,JEF4557,NY,PAS,2024-07-12,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1156A,,QN,,,NB FRANCIS LEWIS BLV,D @ 17TH RD,0.0,1180.0,B,T,,,,BK,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,11.0,Friday,2024,7,,July
9080503873,AL98614,CT,PAS,2024-07-16,21,4DSD,JEEP,T,37390,40404,40404,20248888,108.0,108,108,357339,T401,P,0737A,,Q,F,67-22,BROOKHAVEN AVE,,0.0,408.0,D1,,YYYYYY,0730A,0800A,OTHER,,0.0,,0.0,41.0,21-NO PARKING (STREET CLEAN),,,,OTHER,Queens,7.0,Tuesday,2024,7,7.0,July
4906641799,AZM3963,NY,PAS,2024-07-09,36,CONV,FORD,V,0,0,0,0,,0,0,0,,,0959A,,QN,,,NB CROSS BAY BLVD @,159TH AVE,0.0,1180.0,B,T,,,,GY,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,9.0,Tuesday,2024,7,,July
9136643567,14082NA,NY,COM,2024-07-05,70,VAN,FORD,T,21740,34010,23790,20240630,6.0,6,6,373191,T102,I,0817A,,NY,F,107,GREENWICH AVE,,0.0,408.0,J3,,YYYYYYY,,,BLUE,,2005.0,,0.0,21.0,70A-REG. STICKER EXPIRED (NYS),,,,BLUE,Manhattan,8.0,Friday,2024,7,,July
4905807803,HFF6898,NY,PAS,2024-07-06,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0816P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0.0,1180.0,B,T,,,,GY,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,8.0,Saturday,2024,7,,July
9135762639,KMG9349,NY,PAS,2024-07-01,37,SUBN,ROVER,T,19690,14010,23990,20250526,7.0,7,7,366476,T105,J,0527P,0241P,NY,F,187,E BROADWAY,,0.0,408.0,H1,,YYYYYY,0830A,0700P,BL,,2019.0,100132,0.0,43.0,37-EXPIRED PARKING METER,,,,BLACK,Manhattan,5.0,Monday,2024,7,8.0,July
4904575398,KYJ3297,NY,PAS,2024-06-26,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,1126P,,QN,,,SB CROSS BAY BLVD @,SHAD CREEK RD,0.0,1180.0,B,T,,,,WH,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,11.0,Wednesday,2024,6,,June
9143838510,URY58,NY,SRF,2024-07-23,53,4DSD,VOLKS,T,0,0,0,20240424,69.0,69,69,355553,T802,A,1123P,,K,I,N,SHORE PKY,0ft E/of E 102nd St,0.0,408.0,F6,,YYYYYYY,,,BK,,2019.0,,0.0,,53-SAFETY ZONE,,,,BLACK,Brooklyn,11.0,Tuesday,2024,7,,July
4038032875,GUZ8203,NY,PAS,2024-07-13,5,SUBN,HUMME,V,0,0,0,0,,0,0,0,,,0240P,,QN,,,WB JAMAICA AVE @ PAR,SONS BLVD,0.0,1111.0,C,T,,,,GY,,2003.0,,0.0,,BUS LANE VIOLATION,,,,GREY,Queens,2.0,Saturday,2024,7,,July
4904626722,C99PEH,NJ,PAS,2024-06-27,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0649P,,BK,,,NB OCEAN PKWY @ ELMW,OOD AVE,0.0,1180.0,B,T,,,,,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,6.0,Thursday,2024,6,,June
4904027838,KGT4045,NY,PAS,2024-06-26,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0932P,,MN,,,NB BROADWAY @ W 228T,H ST,0.0,1180.0,B,T,,,,WH,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Manhattan,9.0,Wednesday,2024,6,,June
4905344761,KXC3221,NY,PAS,2024-07-01,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0915P,,BK,,,WB NEPTUNE AVE @ W 2,0TH ST,0.0,1180.0,B,T,,,,RD,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Brooklyn,9.0,Monday,2024,7,,July
4905992114,HFB9683,NY,PAS,2024-07-06,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0156A,,QN,,,NB GUY R BREWER BLVD,@ 146TH TERR,0.0,1180.0,B,T,,,,GY,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,1.0,Saturday,2024,7,,July
4906169685,MKZ5171,PA,PAS,2024-07-06,36,SW,BMW,V,0,0,0,0,,0,0,0,,,0459P,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0.0,1180.0,B,T,,,,,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,4.0,Saturday,2024,7,,July
4908178136,JKP5427,NY,PAS,2024-07-19,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0303A,,QN,,,EB ATLANTIC AVE @ 13,2ND ST,0.0,1180.0,B,T,,,,GY,,2008.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,3.0,Friday,2024,7,,July
4905900499,KPU1996,NY,PAS,2024-07-03,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0618P,,BX,,,WB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,GY,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,6.0,Wednesday,2024,7,,July
8901845350,447BCE,KY,PAS,2024-07-23,21,2DSD,VOLKS,T,12330,35630,35680,88888888,70.0,70,70,365821,T302,F,1227P,,K,F,1800,ALBEMARLE RD,,0.0,408.0,D1,,Y  Y,1130A,0100P,OTHER,,0.0,,0.0,12.0,21-NO PARKING (STREET CLEAN),,,,OTHER,Brooklyn,12.0,Tuesday,2024,7,11.0,July
4906923501,LHT8683,NY,PAS,2024-07-11,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0908P,,BK,,,NB EASTERN PKWY @ HE,RKIMER ST,0.0,1180.0,B,T,,,,BL,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,9.0,Thursday,2024,7,,July
4907518262,LAC5142,NY,PAS,2024-07-14,36,4DSD,KIA,V,0,12410,0,0,,0,0,0,,,1019P,,BK,,,WB PROSPECT AVE @ 3R,D AVE,0.0,1180.0,B,T,,,,BK,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,10.0,Sunday,2024,7,,July
4903996694,TJX4344,VA,PAS,2024-06-25,36,2D,HYUND,V,0,0,0,0,,0,0,0,,,0714A,,BK,,,WB SURF AVE @ W 28TH,ST,0.0,1180.0,B,T,,,,GRY,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,7.0,Tuesday,2024,6,,June
4905827450,JPB8375,NY,PAS,2024-07-07,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,0843A,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0.0,1180.0,B,T,,,,GY,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,8.0,Sunday,2024,7,,July
4909522311,LLN7658,NY,OMS,2024-07-28,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0105A,,BK,,,EB ATLANTIC AVE @ PL,EASANT PL,0.0,1180.0,B,T,,,,BK,,2025.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,1.0,Sunday,2024,7,,July
4906150688,ELL2152,NY,PAS,2024-07-05,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0244P,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0.0,1180.0,B,T,,,,BL,,2007.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,2.0,Friday,2024,7,,July
5135528179,LJP2129,NY,PAS,2024-06-28,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0547P,,QN,,,EB QUEENS BLVD @ GRA,ND AVE / BROADWAY,0.0,1111.0,D,T,,,,MR,,2016.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,MR,Queens,5.0,Friday,2024,6,,June
9138413280,5213878,NH,PAS,2024-07-20,74,SUBN,JEEP,T,64620,26670,26700,20241288,40.0,40,40,363053,T201,G,1228P,,BX,O,1264,SHERIDAN AVE,,0.0,408.0,J2,,YYYYYYY,,,BLACK,,0.0,,0.0,7.0,74A-IMPROPERLY DISPLAYED PLATE,,,,BLACK,Bronx,12.0,Saturday,2024,7,,July
4904632527,JNS7632,NY,PAS,2024-06-27,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0852P,,QN,,,EB NORTHERN BLVD @ A,LAMEDA AVE,0.0,1180.0,B,T,,,,WH,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,8.0,Thursday,2024,6,,June
9139587277,JEN7236,NC,PAS,2024-07-05,14,SUBN,MINI,T,58730,78430,78530,20240688,90.0,90,90,370774,T301,Q,0409P,,K,O,150,MARCY AVE,,0.0,408.0,C,,YYYYYYY,0400P,0700P,RED,,0.0,,0.0,14.0,14-NO STANDING,,,,RED,Brooklyn,4.0,Friday,2024,7,16.0,July
9143118732,HKL423,VT,PAS,2024-07-16,21,4DSD,NISSA,T,64730,10030,10080,20241088,62.0,62,62,357093,T302,L,0710A,,K,F,7020,NEW UTRECHT AVE,,0.0,408.0,D1,,YYYYYY,0700A,0730A,RED,,0.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,RED,Brooklyn,7.0,Tuesday,2024,7,7.0,July
4906820633,LGR5388,NY,PAS,2024-07-10,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0405P,,ST,,,SB RENWICK AVE @ CAT,TARAUGUS ST,0.0,1180.0,B,T,,,,BK,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Staten Island,4.0,Wednesday,2024,7,,July
9136117869,KLN3475,NY,PAS,2024-06-28,21,SUBN,ROVER,T,18610,10410,25390,20250413,19.0,19,19,373688,T103,AA,0944A,,NY,F,20,E 81ST ST,,0.0,408.0,D1,,Y  Y,0900A,1030A,BK,,2021.0,,0.0,44.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Manhattan,9.0,Friday,2024,6,9.0,June
9142802040,LHB2367,NY,PAS,2024-07-22,21,SUBN,BMW,T,36010,10410,24690,20260312,28.0,28,28,370301,T103,N,1212P,,NY,F,71,W 112TH ST,,0.0,408.0,D1,,Y  Y,1130A,0100P,BK,,2012.0,,0.0,41.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Manhattan,12.0,Monday,2024,7,11.0,July
4904607107,JFZ1661,NY,PAS,2024-06-27,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0111P,,BK,,,WB SHORE PKWY @ KNAP,P ST,0.0,1180.0,B,T,,,,BL,,2004.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,1.0,Thursday,2024,6,,June
4906205598,EGE6747,NY,PAS,2024-07-07,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,1001A,,QN,,,NB LITTLE NECK PKWY,@ 74TH AVE,0.0,1180.0,B,T,,,,BK,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,10.0,Sunday,2024,7,,July
4906347058,KGF1488,NY,PAS,2024-07-06,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0118A,,QN,,,NB 57TH AVE @ 85TH S,T,0.0,1180.0,B,T,,,,GY,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,1.0,Saturday,2024,7,,July
4907900491,LCF5404,NY,OMS,2024-07-15,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0725P,,QN,,,NB CROSS BAY BLVD @,159TH AVE,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,7.0,Monday,2024,7,,July
9142272725,KFD6623,NY,PAS,2024-07-20,38,4DSD,HONDA,T,0,40404,40404,20241230,108.0,108,108,372257,T803,AA,0919P,,Q,I,,SUNNYSIDE LOT,,0.0,408.0,H1,,YYYYYY,0700A,1000P,GY,,2010.0,469251,0.0,,38-FAILURE TO DSPLAY METER REC,,,,GREY,Queens,9.0,Saturday,2024,7,7.0,July
4906963559,F40MXS,NJ,PAS,2024-07-12,36,PICK,GMC,V,0,0,0,0,,0,0,0,,,1230P,,QN,,,WB ASTORIA BLVD N @,42ND ST,0.0,1180.0,B,T,,,,,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,12.0,Friday,2024,7,,July
4908844720,GZP3026,NY,PAS,2024-07-22,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0645P,,BX,,,NB RIVERDALE AVE @ W,254TH ST,0.0,1180.0,B,T,,,,WH,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,6.0,Monday,2024,7,,July
4907863240,9JZA806,CA,PAS,2024-07-15,36,UT,SUBAR,V,0,0,0,0,,0,0,0,,,0718A,,QN,,,EB METROPOLITAN AVE,@ RENTAR PLAZA,0.0,1180.0,B,T,,,,,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,7.0,Monday,2024,7,,July
4905759869,KZZ8906,NY,PAS,2024-07-05,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0619P,,ST,,,WB RICHMOND RD @ DEL,AWARE ST,0.0,1180.0,B,T,,,,GY,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Staten Island,6.0,Friday,2024,7,,July
9137743417,GLC8077,NY,PAS,2024-07-13,71,VAN,FORD,T,27180,70720,68420,20231029,52.0,52,52,365311,T201,I,0909A,,BX,O,318,E 184TH ST,,0.0,408.0,J6,,YYYYYYY,,,BL,,1999.0,,0.0,2.0,71-INSP. STICKER MISSING (NYS,,,,BLACK,Bronx,9.0,Saturday,2024,7,,July
9133389408,KNF9755,NY,PAS,2024-07-01,21,SUBN,VOLKS,T,86330,0,0,20250622,77.0,77,77,367373,T301,G,0951A,,K,I,E,UNDERHILL AVE,15ft S/of St Johns P,0.0,408.0,D1,,Y  Y,0930A,1100A,BK,,2018.0,,0.0,19.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,9.0,Monday,2024,7,9.0,July
